gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002360229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e&tab=overview,WC,2017-W,43001.1011342593,1.1,3,7.18,7,Red,Jungle,Oddie,Lyon Gaming,Maokai,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,33.3833333333,1,2,1,7,14,2,0,0,0,0,1,0,0,6.1045666667,0.0599101348,0.0299550674,0.4792810784,1,12.22495,3,0,2,0,2,0,0,0,0,0,1,,1,14.6540666667,1,1,10,1,1,29.6128,1,0,8152,244.1937094358,0.137663171,0.1652538366,20,0.599101348,0.1639344262,15,0.449326011,6,6, , ,11541,215.6668996505,10500,0.0588235294,34,109,77,3,4.283574638,3207,2891,316,4622,4318,304,3081,3180,-99
1002360229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e&tab=overview,WC,2017-W,43001.1011342593,1.1,3,7.18,8,Red,Middle,Seiya,Lyon Gaming,Jayce,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,33.3833333333,1,5,0,5,14,2,0,0,0,0,0,0,0,6.1045666667,0.149775337,0,0.4792810784,0,12.22495,3,0,0,0,0,0,0,0,0,0,1,,1,14.6540666667,1,1,10,1,1,29.6128,1,0,15234,456.3354967549,0.2572572065,0.2415264624,25,0.748876685,0.2049180328,11,0.3295057414,11,13, , ,14864,315.2075886171,13650,0.1949748744,302,12,6,1,9.4058911633,3432,3251,181,5605,5029,576,4917,4626,291
1002360229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e&tab=overview,WC,2017-W,43001.1011342593,1.1,3,7.18,9,Red,ADC,WhiteLotus,Lyon Gaming,Tristana,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,33.3833333333,1,5,0,5,14,2,1,0,0,0,0,1,0,6.1045666667,0.149775337,0.0299550674,0.4792810784,0,12.22495,3,0,0,0,0,0,0,0,0,0,1,,1,14.6540666667,1,1,10,1,1,29.6128,1,0,19289,577.8032950574,0.3257341642,0.2574328512,14,0.4193709436,0.1147540984,12,0.3594608088,4,4, , ,15557,335.9664503245,13700,0.1898101898,311,9,9,0,9.5856215676,2901,3049,-148,5331,4655,676,3103,3099,4
1002360229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e&tab=overview,WC,2017-W,43001.1011342593,1.1,3,7.18,10,Red,Support,Genthix,Lyon Gaming,Braum,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,33.3833333333,1,0,0,12,14,2,0,0,0,0,0,1,0,6.1045666667,0,0,0.4792810784,0,12.22495,3,0,0,0,0,0,0,0,0,0,1,,1,14.6540666667,1,1,10,1,1,29.6128,1,0,5010,150.0748876685,0.0846040833,0.1212989529,47,1.4078881677,0.3852459016,15,0.449326011,11,14, , ,9626,158.3029455816,8450,0.2163934426,51,2,1,0,1.5876185721,2152,2072,80,3385,3052,333,2691,3069,-378
1002360229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e&tab=overview,WC,2017-W,43001.1011342593,1.1,3,7.18,100,Blue,Team,Team,Gambit Esports, ,Lucian,Galio,Alistar,Syndra,LeBlanc,33.3833333333,0,2,14,6,2,14, , , , ,0,0,1,6.1045666667,0.0599101348,0.4193709436,0.4792810784,0,12.22495,0,3,0,3,0,0,0,0,0,0,0,17.2924166667,0,14.6540666667,0,0,1,10,0,29.6128,0,1,38943,1166.5401897154, , ,126,3.7743384923,1,42,1.2581128308,37,41,0.475,0.2804878049,50249,854.9895157264,49558,-0.1753481651,884,175,112,6,31.7224163754,14338,14740,-402,21389,23582,-2193,18339,18461,-122
1002360229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e&tab=overview,WC,2017-W,43001.1011342593,1.1,3,7.18,200,Red,Team,Team,Lyon Gaming, ,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,33.3833333333,1,14,2,34,14,2, , , , ,1,1,0,6.1045666667,0.4193709436,0.0599101348,0.4792810784,1,12.22495,3,0,3,0,2,0,0,1,0,0,1,17.2924166667,1,14.6540666667,1,1,10,1,1,29.6128,1,0,59217,1773.8492261608, , ,122,3.6545182227,1,57,1.7074388417,34,39,0.7083333333,0.2948717949,65274,1305.0644033949,59083,0.1753481651,972,161,101,14,33.939091363,14740,14338,402,23582,21389,2193,18461,18339,122
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,1,Blue,Top,Chippys,Dire Wolves,Cho'gath,Maokai,Shen,Orianna,Thresh,Blitzcrank,27.85,0,1,3,1,3,11,0,0,0,0,0,0,0,4.4182166667,0.0359066427,0.0359066427,0.5026929982,0,8.4514666667,0,3,0,1,0,0,0,0,0,0,0,,0,6.7491166667,0,0,1,9,0,23.7427666667,0,1,7213,258.9946140036,0.17758574,0.2031689078,14,0.5026929982,0.1666666667,3,0.1077199282,3,3, , ,8511,174.0380610413,7875,-0.3289124668,198,11,11,0,7.5044883303,2821,3853,-1032,4257,5532,-1275,3610,4766,-1156
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,2,Blue,Jungle,shernfire,Dire Wolves,Sejuani,Maokai,Shen,Orianna,Thresh,Blitzcrank,27.85,0,0,4,0,3,11,0,0,0,0,0,0,0,4.4182166667,0,0.2154398564,0.5026929982,0,8.4514666667,0,3,0,2,0,0,0,0,0,0,0,,0,6.7491166667,0,0,1,9,0,23.7427666667,0,1,3706,133.0700179533,0.0912425832,0.147713021,29,1.0412926391,0.3452380952,10,0.3590664273,7,8, , ,7188,126.533572711,6150,-0.5739130435,12,99,61,0,3.9856373429,2984,4539,-1555,4115,6615,-2500,3265,4312,-1047
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,3,Blue,Middle,Phantiks,Dire Wolves,Corki,Maokai,Shen,Orianna,Thresh,Blitzcrank,27.85,0,1,1,1,3,11,0,0,0,0,0,0,1,4.4182166667,0.0359066427,0.0718132855,0.5026929982,0,8.4514666667,0,3,0,0,0,0,0,0,0,0,0,,0,6.7491166667,0,0,1,9,0,23.7427666667,0,1,13006,467.0017953321,0.3202107492,0.3047751584,10,0.3590664273,0.119047619,3,0.1077199282,2,2, , ,10935,261.0757630162,10333,-0.0245662668,282,6,5,0,10.3411131059,3551,3652,-101,5639,5667,-28,4613,5179,-566
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,4,Blue,ADC,k1ng,Dire Wolves,Caitlyn,Maokai,Shen,Orianna,Thresh,Blitzcrank,27.85,0,1,1,1,3,11,0,0,0,0,0,0,0,4.4182166667,0.0359066427,0.0718132855,0.5026929982,0,8.4514666667,0,3,0,0,0,0,0,0,0,0,0,,0,6.7491166667,0,0,1,9,0,23.7427666667,0,1,11542,414.434470377,0.2841667282,0.2419000034,13,0.4667863555,0.1547619048,2,0.0718132855,5,6, , ,9435,207.2157989228,9350,-0.096692112,238,2,2,0,8.6175942549,3884,3144,740,5569,4733,836,3284,3077,207
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,5,Blue,Support,Destiny,Dire Wolves,Karma,Maokai,Shen,Orianna,Thresh,Blitzcrank,27.85,0,0,2,3,3,11,0,0,0,0,0,0,0,4.4182166667,0,0,0.5026929982,0,8.4514666667,0,3,0,0,0,0,0,0,0,0,0,,0,6.7491166667,0,0,1,9,0,23.7427666667,0,1,5150,184.9192100539,0.1267941995,0.1024429094,18,0.6463195691,0.2142857143,5,0.1795332136,6,8, , ,6108,87.7543985637,5775,-0.292051756,13,2,2,0,0.5385996409,2249,2509,-260,3269,3728,-459,2859,2728,131
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,6,Red,Top,Impact,Cloud9,Jarvan IV,Kalista,Rakan,Jayce,Tristana,Kog'Maw,27.85,1,1,2,7,11,3,0,0,0,0,0,0,0,4.4182166667,0.0359066427,0.0359066427,0.5026929982,0,8.4514666667,3,0,1,0,0,0,0,1,0,0,1,,1,6.7491166667,1,1,9,1,1,23.7427666667,1,0,10009,359.3895870736,0.1842531571,0.1969426396,16,0.5745062837,0.183908046,4,0.1436265709,4,5, , ,11278,273.3917414722,10975,0.3289124668,244,1,0,0,8.7971274686,3853,2821,1032,5532,4257,1275,4766,3610,1156
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,7,Red,Jungle,Contractz,Cloud9,Nidalee,Kalista,Rakan,Jayce,Tristana,Kog'Maw,27.85,1,6,0,4,11,3,0,0,0,0,1,0,0,4.4182166667,0.2154398564,0,0.5026929982,1,8.4514666667,3,0,2,0,0,0,1,1,0,0,1,,1,6.7491166667,1,1,9,1,1,23.7427666667,1,0,19715,707.8994614004,0.3629284636,0.2359485577,22,0.78994614,0.2528735632,10,0.3590664273,7,7, , ,12786,327.5389587074,11100,0.5739130435,34,144,80,17,6.3913824057,4539,2984,1555,6615,4115,2500,4312,3265,1047
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,8,Red,Middle,Jensen,Cloud9,Galio,Kalista,Rakan,Jayce,Tristana,Kog'Maw,27.85,1,2,0,6,11,3,0,0,0,0,0,1,0,4.4182166667,0.0718132855,0.0359066427,0.5026929982,0,8.4514666667,3,0,0,0,0,0,0,0,0,0,1,,1,6.7491166667,1,1,9,1,1,23.7427666667,1,0,10691,383.8779174147,0.1968079231,0.2164455986,7,0.2513464991,0.0804597701,3,0.1077199282,3,4, , ,12032,300.4653500898,10590,0.0245662668,259,4,3,0,9.4434470377,3652,3551,101,5667,5639,28,5179,4613,566
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,9,Red,ADC,Sneaky,Cloud9,Xayah,Kalista,Rakan,Jayce,Tristana,Kog'Maw,27.85,1,2,0,2,11,3,0,0,0,0,0,0,0,4.4182166667,0.0718132855,0.0359066427,0.5026929982,0,8.4514666667,3,0,0,0,0,0,0,0,0,0,1,,1,6.7491166667,1,1,9,1,1,23.7427666667,1,0,13061,468.9766606822,0.2404366555,0.2067458511,13,0.4667863555,0.1494252874,9,0.3231597846,4,5, , ,11657,287.0003590664,10300,0.096692112,239,5,1,2,8.7612208259,3144,3884,-740,4733,5569,-836,3077,3284,-207
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,10,Red,Support,Smoothie,Cloud9,Janna,Kalista,Rakan,Jayce,Tristana,Kog'Maw,27.85,1,0,1,5,11,3,0,0,0,0,0,0,0,4.4182166667,0,0,0.5026929982,0,8.4514666667,3,0,0,0,0,0,0,0,0,0,1,,1,6.7491166667,1,1,9,1,1,23.7427666667,1,0,846,30.3770197487,0.0155738007,0.143917353,29,1.0412926391,0.3333333333,6,0.2154398564,12,12, , ,9228,199.7831238779,7750,0.292051756,12,0,0,0,0.4308797127,2509,2249,260,3728,3269,459,2728,2859,-131
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,100,Blue,Team,Team,Dire Wolves, ,Maokai,Shen,Orianna,Thresh,Blitzcrank,27.85,0,3,11,6,3,11, , , , ,0,0,1,4.4182166667,0.1077199282,0.39497307,0.5026929982,0,8.4514666667,0,3,0,3,0,0,0,0,0,0,0,13.15565,0,6.7491166667,0,0,1,9,0,23.7427666667,0,1,40617,1458.4201077199, , ,84,3.0161579892,1,23,0.8258527828,23,27,0.5666666667,0.1052631579,42177,856.6175942549,39483,-0.2490520854,743,120,81,0,30.987432675,15489,17697,-2208,22849,26275,-3426,17631,20062,-2431
1002360235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6&tab=overview,WC,2017-W,43001.1419907407,1.1,4,7.18,200,Red,Team,Team,Cloud9, ,Kalista,Rakan,Jayce,Tristana,Kog'Maw,27.85,1,11,3,24,11,3, , , , ,1,1,0,4.4182166667,0.39497307,0.1077199282,0.5026929982,1,8.4514666667,3,0,3,0,0,0,1,2,0,0,1,13.15565,1,6.7491166667,1,1,9,1,1,23.7427666667,1,0,54322,1950.5206463196, , ,87,3.1238779174,1,32,1.1490125673,30,33,0.6785714286,0.2321428571,56981,1388.1795332137,50715,0.2490520854,788,154,84,19,33.8240574506,17697,15489,2208,26275,22849,3426,20062,17631,2431
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,1,Blue,Top,PvPStejos,Gambit Esports,Cho'gath,Galio,Xayah,Alistar,LeBlanc,Lucian,29.35,0,1,6,3,8,24,0,0,0,0,0,0,0,2.7226333333,0.0340715503,0.0681431005,1.0902896082,1,9.6340166667,2,1,1,0,1,0,0,0,0,0,1,,1,8.0671166667,1,0,3,11,1,20.4445,1,1,10606,361.3628620102,0.1898607282,0.1904105687,14,0.4770017036,0.1346153846,4,0.136286201,3,4, , ,9463,191.3240204429,9000,-0.0619111709,162,7,3,0,5.7580919932,2591,3000,-409,4356,4730,-374,3375,4390,-1015
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,2,Blue,Jungle,Diamondprox,Gambit Esports,Kayn,Galio,Xayah,Alistar,LeBlanc,Lucian,29.35,0,3,4,3,8,24,1,0,0,0,0,1,0,2.7226333333,0.1022146508,0.1022146508,1.0902896082,0,9.6340166667,2,1,1,1,1,0,0,0,0,0,1,,1,8.0671166667,1,0,3,11,1,20.4445,1,1,10067,342.9982964225,0.1802119509,0.2151640512,25,0.8517887564,0.2403846154,3,0.1022146508,4,6, , ,10193,216.1962521295,10225,0.1611624835,29,117,64,26,4.9744463373,3417,2942,475,4970,4871,99,3802,2444,1358
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,3,Blue,Middle,Kira,Gambit Esports,Anivia,Galio,Xayah,Alistar,LeBlanc,Lucian,29.35,0,1,5,2,8,24,0,0,0,0,1,0,0,2.7226333333,0.0340715503,0.3407155026,1.0902896082,0,9.6340166667,2,1,0,0,0,0,0,0,0,0,1,,1,8.0671166667,1,0,3,11,1,20.4445,1,1,11874,404.5655877342,0.2125595217,0.2205555631,15,0.5110732538,0.1442307692,3,0.1022146508,4,4, , ,10352,221.6136286201,10000,-0.0392156863,210,19,9,2,7.8023850085,3350,3729,-379,5118,5508,-390,3978,4678,-700
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,4,Blue,ADC,Blasting,Gambit Esports,Varus,Galio,Xayah,Alistar,LeBlanc,Lucian,29.35,0,2,5,4,8,24,0,0,0,0,0,0,0,2.7226333333,0.0681431005,0.3066439523,1.0902896082,0,9.6340166667,2,1,0,0,0,0,0,0,0,0,1,,1,8.0671166667,1,0,3,11,1,20.4445,1,1,13735,467.9727427598,0.2458737603,0.2336782997,14,0.4770017036,0.1346153846,3,0.1022146508,6,6, , ,10739,234.799318569,10250,-0.0476190476,222,3,1,0,7.6660988075,3557,3549,8,5035,6133,-1098,2691,2809,-118
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,5,Blue,Support,EDward,Gambit Esports,Malzahar,Galio,Xayah,Alistar,LeBlanc,Lucian,29.35,0,1,4,2,8,24,0,0,0,0,0,0,0,2.7226333333,0.0340715503,0,1.0902896082,0,9.6340166667,2,1,0,0,0,0,0,0,0,0,1,,1,8.0671166667,1,0,3,11,1,20.4445,1,1,9580,326.405451448,0.1714940389,0.1401915174,36,1.2265758092,0.3461538462,8,0.272572402,6,8, , ,7982,140.8640545145,7450,-0.2314540059,27,0,0,0,0.9199318569,2537,3029,-492,3769,4539,-770,2418,2570,-152
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,6,Red,Top,957,Team WE,Shen,Sejuani,Jarvan IV,Kalista,Brand,Thresh,29.35,1,2,1,14,24,8,0,0,0,0,0,0,0,2.7226333333,0.0681431005,0.0340715503,1.0902896082,0,9.6340166667,1,2,0,1,0,0,0,0,0,0,0,,0,8.0671166667,0,1,11,3,0,20.4445,1,1,14289,486.8483816014,0.1615415922,0.1697423552,14,0.4770017036,0.1489361702,3,0.1022146508,2,3, , ,11237,251.7669505963,9575,0.0619111709,187,3,3,0,6.4735945486,3000,2591,409,4730,4356,374,4390,3375,1015
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,7,Red,Jungle,Condi,Team WE,Gragas,Sejuani,Jarvan IV,Kalista,Brand,Thresh,29.35,1,3,1,13,24,8,0,0,0,0,0,0,0,2.7226333333,0.1022146508,0.1022146508,1.0902896082,0,9.6340166667,1,2,1,1,0,0,0,1,0,0,0,,0,8.0671166667,0,1,11,3,0,20.4445,1,1,9624,327.9045996593,0.1088023153,0.1621618642,29,0.9880749574,0.3085106383,7,0.2385008518,10,10, , ,10907,240.5233390119,8700,-0.1611624835,36,80,48,9,3.9522998296,2942,3417,-475,4871,4970,-99,2444,3802,-1358
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,8,Red,Middle,xiye,Team WE,Jayce,Sejuani,Jarvan IV,Kalista,Brand,Thresh,29.35,1,10,2,8,24,8,1,0,0,0,0,0,1,2.7226333333,0.3407155026,0.0340715503,1.0902896082,0,9.6340166667,1,2,0,0,0,0,0,0,0,0,0,,0,8.0671166667,0,1,11,3,0,20.4445,1,1,30695,1045.8262350937,0.3470165284,0.2423312996,5,0.1703577513,0.0531914894,2,0.0681431005,0,0, , ,14397,359.4330494037,10400,0.0392156863,222,20,6,5,8.2453151618,3729,3350,379,5508,5118,390,4678,3978,700
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,9,Red,ADC,Mystic,Team WE,Kog'Maw,Sejuani,Jarvan IV,Kalista,Brand,Thresh,29.35,1,9,3,6,24,8,1,0,0,0,0,0,0,2.7226333333,0.3066439523,0.0681431005,1.0902896082,0,9.6340166667,1,2,0,0,0,0,0,0,0,0,0,,0,8.0671166667,0,1,11,3,0,20.4445,1,1,31293,1066.2010221465,0.3537771045,0.251818399,12,0.4088586031,0.1276595745,12,0.4088586031,2,2, , ,14810,373.5045996593,10750,0.0476190476,241,12,2,4,8.6201022147,3549,3557,-8,6133,5035,1098,2809,2691,118
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,10,Red,Support,Ben,Team WE,Janna,Sejuani,Jarvan IV,Kalista,Brand,Thresh,29.35,1,0,1,14,24,8,0,0,0,0,0,0,0,2.7226333333,0,0.0340715503,1.0902896082,0,9.6340166667,1,2,0,0,0,0,0,0,0,0,0,,0,8.0671166667,0,1,11,3,0,20.4445,1,1,2553,86.9846678024,0.0288624596,0.173946082,34,1.1584327087,0.3617021277,5,0.1703577513,10,10, , ,11420,258.002044293,9400,0.2314540059,43,0,0,0,1.465076661,3029,2537,492,4539,3769,770,2570,2418,152
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,100,Blue,Team,Team,Gambit Esports, ,Galio,Xayah,Alistar,LeBlanc,Lucian,29.35,0,8,24,14,8,24, , , , ,1,1,0,2.7226333333,0.272572402,0.8177172061,1.0902896082,1,9.6340166667,2,1,2,1,2,0,0,0,0,0,1,12.3002,1,8.0671166667,1,0,3,11,1,20.4445,1,1,55862,1903.3049403748, , ,104,3.5434412266,1,21,0.7155025554,23,28,0.3214285714,0.1818181818,48729,1004.797274276,46925,-0.0396866841,650,146,77,28,27.1209540034,15452,16249,-797,23248,25781,-2533,16264,16891,-627
1002360244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112&tab=overview,WC,2017-W,43001.1782175926,1.1,5,7.18,200,Red,Team,Team,Team WE, ,Sejuani,Jarvan IV,Kalista,Brand,Thresh,29.35,1,24,8,55,24,8, , , , ,0,0,1,2.7226333333,0.8177172061,0.272572402,1.0902896082,0,9.6340166667,1,2,1,2,0,0,0,1,0,0,0,12.3002,0,8.0671166667,0,1,11,3,0,20.4445,1,1,88454,3013.7649063032, , ,94,3.202725724,1,29,0.9880749574,24,25,0.5666666667,0.1621621622,62771,1483.2299829642,48825,0.0396866841,729,115,59,18,28.7563884157,16249,15452,797,25781,23248,2533,16891,16264,627
1002360251,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360251?gameHash=98f54ab15d24cdc7&tab=overview,WC,2017-W,43001.2191898148,1.1,6,7.18,1,Blue,Top,Chippys,Dire Wolves,Rumble,Rek'Sai,Rakan,Sejuani,Elise,Kassadin,25.3333333333,1,5,1,5,19,2,1,0,0,0,0,0,0,4.26395,0.1973684211,0.0789473684,0.8289473684,0,10.0814833333,1,1,0,0,0,0,0,0,0,0,1,,1,14.5568833333,1,1,10,2,1,22.9784333333,1,0,12161,480.0394736842,0.2026495584,0.1897777106,13,0.5131578947,0.156626506,1,0.0394736842,3,3, , ,10886,297.2368421053,9760,0.1119826887,201,10,2,0,8.3289473684,3434,2940,494,5258,4896,362,4939,4463,476
1002360251,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360251?gameHash=98f54ab15d24cdc7&tab=overview,WC,2017-W,43001.2191898148,1.1,6,7.18,2,Blue,Jungle,shernfire,Dire Wolves,Jarvan IV,Rek'Sai,Rakan,Sejuani,Elise,Kassadin,25.3333333333,1,4,0,9,19,2,1,0,0,0,0,1,0,4.26395,0.1578947368,0,0.8289473684,0,10.0814833333,1,1,0,1,0,0,0,0,0,0,1,,1,14.5568833333,1,1,10,2,1,22.9784333333,1,0,7487,295.5394736842,0.1247625396,0.1720096779,31,1.2236842105,0.3734939759,8,0.3157894737,7,9, , ,10181,269.4078947368,9450,0.3588143526,31,95,58,8,4.9736842105,3225,2626,599,4680,3829,851,3506,3051,455
1002360251,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360251?gameHash=98f54ab15d24cdc7&tab=overview,WC,2017-W,43001.2191898148,1.1,6,7.18,3,Blue,Middle,Phantiks,Dire Wolves,Corki,Rek'Sai,Rakan,Sejuani,Elise,Kassadin,25.3333333333,1,8,1,7,19,2,2,0,0,0,1,0,0,4.26395,0.3157894737,0,0.8289473684,0,10.0814833333,1,1,0,0,0,0,0,0,0,0,1,,1,14.5568833333,1,1,10,2,1,22.9784333333,1,0,21839,862.0657894737,0.3639226796,0.2771561067,6,0.2368421053,0.0722891566,11,0.4342105263,3,4, , ,14353,434.0921052632,13693,0.5844382579,268,21,3,11,11.4078947368,3985,3111,874,6931,5096,1835,5162,4388,774
1002360251,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360251?gameHash=98f54ab15d24cdc7&tab=overview,WC,2017-W,43001.2191898148,1.1,6,7.18,4,Blue,ADC,k1ng,Dire Wolves,Ashe,Rek'Sai,Rakan,Sejuani,Elise,Kassadin,25.3333333333,1,1,0,13,19,2,0,0,0,0,0,0,0,4.26395,0.0394736842,0,0.8289473684,0,10.0814833333,1,1,0,0,0,0,0,0,0,0,1,,1,14.5568833333,1,1,10,2,1,22.9784333333,1,0,14218,561.2368421053,0.2369271788,0.2049246434,11,0.4342105263,0.1325301205,3,0.1184210526,4,6, , ,11487,320.9605263158,9700,0.1920903955,221,8,3,2,9.0394736842,3181,3133,48,5297,4407,890,3163,3124,39
1002360251,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360251?gameHash=98f54ab15d24cdc7&tab=overview,WC,2017-W,43001.2191898148,1.1,6,7.18,5,Blue,Support,Destiny,Dire Wolves,Morgana,Rek'Sai,Rakan,Sejuani,Elise,Kassadin,25.3333333333,1,1,0,14,19,2,0,0,0,0,0,1,0,4.26395,0.0394736842,0,0.8289473684,0,10.0814833333,1,1,1,0,1,0,0,0,0,0,1,,1,14.5568833333,1,1,10,2,1,22.9784333333,1,0,4305,169.9342105263,0.0717380437,0.1561318615,22,0.8684210526,0.265060241,3,0.1184210526,4,6, , ,9551,244.5394736842,8700,0.5126353791,10,1,0,0,0.4342105263,2395,2062,333,4421,3073,1348,2659,2707,-48
